word,rawFreq,invDocFreq,rank
of the,58112,3.8342180923630735,0
in the,50534,3.973943898276625,1
i am,42914,4.137392162319013,2
i love,39851,4.211442776317644,3
to be,33209,4.39376935181883,4
is my,28778,4.536979069000676,5
my own,28526,4.545774323240671,6
is a,28041,4.5629225504733455,7
im a,27220,4.5926382781185815,8
for the,25883,4.643003892798306,9
to the,23922,4.721791737714629,10
are my,22980,4.761966002921293,11
the world,22813,4.769259726431164,12
is the,21515,4.827839909051339,13
if you,20210,4.8904127439263725,14
on the,20087,4.896517435689491,15
i like,18806,4.962414307487017,16
and i,17760,5.019641537777878,17
just a,17569,5.030454289958985,18
with a,17560,5.0309666871349314,19
the best,17088,5.058213812564118,20
my life,16480,5.094442750860576,21
i dont,15811,5.135884375013894,22
and the,15371,5.164107658099106,23
lover of,14774,5.2037213962353555,24
i have,14738,5.206161082997094,25
and a,14372,5.23130840609063,26
in a,14209,5.242714708685964,27
follow me,14197,5.243559600660465,28
am a,13704,5.278902514320083,29
we are,13334,5.306273111146034,30
of my,12637,5.3599612565653585,31
fan of,12567,5.3655159447088945,32
life is,12172,5.397452043307177,33
in my,12157,5.398685139768245,34
with the,11994,5.412183750595584,35
trying to,11884,5.42139731774154,36
of a,11797,5.428745013482197,37
from the,11796,5.428829784388872,38
for a,11638,5.442314669107423,39
want to,11471,5.456768164042771,40
you can,11230,5.47800150659155,41
at the,10944,5.503798914461707,42
official twitter,10615,5.534322180186682,43
this is,10337,5.560860583755554,44
have a,10247,5.569605295524321,45
be a,10215,5.572733047072316,46
all things,10173,5.576853123530291,47
all the,10079,5.586136223969161,48
a lot,9884,5.605672987215538,49
you are,9698,5.624670596658741,50
im not,9537,5.641411304745127,51
social media,9535,5.64162103628952,52
me on,9495,5.6458249310776525,53
i do,9340,5.662284023101151,54
to my,9249,5.672074837769779,55
to make,9062,5.692500429096955,56
university of,8858,5.715269269840896,57
i can,8645,5.739609156206648,58
im just,8513,5.754995868439982,59
in love,8281,5.782626541290338,60
love my,8266,5.784439559252362,61
i will,8006,5.81639901477152,62
of all,7964,5.821658889139952,63
but i,7889,5.83112089122895,64
on my,7764,5.847092610035138,65
not a,7658,5.860839422286799,66
what you,7646,5.862407640067681,67
the official,7527,5.878093719289507,68
member of,7443,5.8893162819641285,69
love to,7347,5.902298208703762,70
i want,7315,5.906663240869814,71
i was,7247,5.916002685214758,72
the most,7229,5.918489561323741,73
views are,7192,5.923620978172583,74
for all,7155,5.928778862333488,75
do not,7130,5.932279040915697,76
you dont,7114,5.934525601815638,77
is not,7091,5.937763901020042,78
tweets are,6997,5.951108789578142,79
my heart,6909,5.963765365835244,80
love you,6790,5.9811393337712975,81
what i,6730,5.990015131685265,82
twitter account,6710,5.992991324358312,83
like a,6694,5.995378672552767,84
will be,6667,5.999420291705979,85
like to,6622,6.006192836216847,86
a little,6594,6.010430130692362,87
it is,6466,6.0300325960386605,88
on a,6412,6.038419040594595,89
by the,6378,6.043735706754036,90
you want,6317,6.0533458634253385,91
living in,6277,6.059698116006507,92
my name,6252,6.063688862782672,93
is to,6186,6.074301601079024,94
to get,6183,6.074786684765471,95
a good,6158,6.078838225839593,96
i just,6148,6.080463449665553,97
author of,6136,6.082417211276947,98
video games,6106,6.087318381029216,99
love with,6101,6.088137583172187,100
as a,6093,6.089449704075545,101
one of,6080,6.0915855793638265,102
are not,6060,6.094880475260679,103
with my,6018,6.101835297134048,104
welcome to,5920,6.118253826445987,105
and more,5909,6.120113662978365,106
and my,5894,6.122655391026399,107
high school,5837,6.132373309120248,108
the latest,5833,6.133058827570402,109
check out,5794,6.139767375994743,110
at a,5776,6.142878873751377,111
out of,5748,6.147738307125123,112
name is,5716,6.1533210152742805,113
part of,5700,6.156124100501398,114
to me,5620,6.170258611436302,115
more than,5604,6.173109646867141,116
you have,5558,6.18135194402159,117
be the,5530,6.186402459807659,118
who loves,5515,6.189118622636436,119
to do,5508,6.190388694475494,120
call me,5504,6.191115174710859,121
believe in,5444,6.202076190552682,122
opinions are,5400,6.210191321771673,123
class of,5396,6.210932336996392,124
you know,5360,6.217626300259191,125
account for,5340,6.221364622369799,126
interested in,5275,6.233611595979772,127
husband father,5233,6.241605547951831,128
here to,5192,6.249471295940113,129
looking for,5182,6.2513991932019835,130
for you,5172,6.2533308144322906,131
im the,5172,6.2533308144322906,132
and im,5158,6.256041367882749,133
to a,5149,6.2577877542778975,134
are the,5139,6.259731767331809,135
i know,5115,6.264412875938312,136
the way,5107,6.265978127676395,137
i make,5107,6.265978127676395,138
music and,5091,6.269116000421703,139
for my,5089,6.269508927735206,140
is an,5066,6.274038723762418,141
founder of,4924,6.302469067019695,142
i tweet,4908,6.305723748493237,143
a time,4902,6.306946990235981,144
the only,4901,6.307151009414492,145
to live,4885,6.310420989847156,146
have to,4845,6.318643029999173,147
can be,4828,6.322157972106616,148
passionate about,4803,6.327349552659214,149
if i,4791,6.329851117440917,150
of life,4783,6.331522310643742,151
father of,4729,6.342876511680163,152
love the,4725,6.343722714396196,153
account of,4695,6.350092162681675,154
news and,4694,6.35030517791307,155
in your,4690,6.351157692883714,156
owner of,4665,6.356502441042594,157
to see,4658,6.358004103879752,158
you cant,4654,6.358863210461802,159
when you,4625,6.365113904377513,160
follow us,4597,6.371186358517811,161
and all,4590,6.3727102512694485,162
that i,4582,6.374454691310598,163
is life,4561,6.379048377612339,164
about the,4529,6.386089110767825,165
god is,4522,6.3876359014861235,166
married to,4501,6.392290681031106,167
in life,4486,6.395628839243885,168
dont know,4412,6.412262173950646,169
when i,4397,6.415667785143229,170
me and,4374,6.420912353087326,171
me to,4364,6.423201207371077,172
make it,4362,6.423659607562464,173
to help,4354,6.425495312529546,174
year old,4348,6.426874306082939,175
i live,4289,6.440536669807158,176
# #,4260,6.447321115060623,177
follow back,4258,6.447790708870614,178
of god,4255,6.448495513316565,179
to know,4249,6.449906614209227,180
i also,4230,6.454388282283715,181
live in,4218,6.457229193285319,182
dedicated to,4214,6.4581779599599045,183
me i,4200,6.461505750052579,184
lot of,4169,6.468914076443242,185
mother of,4161,6.4708348453410975,186
the same,4155,6.472277847034491,187
my family,4141,6.475652970778472,188
there is,4137,6.476619387862628,189
all about,4075,6.491719528649075,190
with me,4071,6.49270160582106,191
i got,4070,6.492947275887398,192
de la,4066,6.493930560135746,193
my tweets,4058,6.495900033938279,194
of your,4038,6.500840755451256,195
this account,4031,6.502575791206873,196
are a,3999,6.5105459454772205,197
your life,3959,6.520598807217908,198
out my,3956,6.521356861581436,199
director of,3953,6.522115491027353,200
you will,3924,6.529478733638785,201
years old,3896,6.536639889561613,202
need to,3877,6.5415286166531095,203
no one,3870,6.543335768300212,204
too much,3864,6.54488735899163,205
love and,3840,6.551117908742266,206
life and,3808,6.559486158412783,207
going to,3753,6.574034755189018,208
real estate,3748,6.575367910965726,209
i play,3744,6.576435716726556,210
one day,3734,6.579110230222371,211
do it,3690,6.590963817289466,212
is what,3666,6.597489125924389,213
i write,3662,6.598580829089583,214
how to,3660,6.599127127928627,215
that is,3660,6.599127127928627,216
to you,3643,6.603782757315475,217
all i,3639,6.604881356711879,218
do you,3637,6.60543110933705,219
the time,3635,6.605981164356419,220
state university,3628,6.607908743089012,221
am the,3609,6.61315954968125,222
all views,3576,6.622345418030634,223
so much,3572,6.623464612327649,224
i cant,3569,6.6243048308338786,225
hi im,3567,6.624865368965147,226
but im,3545,6.631052115357811,227
and love,3544,6.631334242599067,228
all my,3540,6.632463548196219,229
around the,3529,6.635575730648768,230
a girl,3513,6.640119902058212,231
not endorsements,3464,6.654166284641713,232
im an,3451,6.657926231226035,233
your own,3444,6.659956688776417,234
all of,3443,6.660247090985515,235
up to,3437,6.661991277474205,236
in this,3435,6.662573349667589,237
new york,3424,6.665780817062406,238
sports fan,3413,6.668998605417332,239
a new,3409,6.670171282186136,240
to have,3396,6.673992006892801,241
i think,3393,6.674875789539809,242
for me,3381,6.678418751616153,243
and other,3348,6.688227122714673,244
for your,3345,6.68912358176171,245
you need,3345,6.68912358176171,246
full of,3332,6.693017551037306,247
not the,3307,6.700548841342246,248
on instagram,3271,6.711494526785655,249
on twitter,3270,6.711800290432739,250
here for,3258,6.715476765162048,251
for life,3250,6.7179352790002556,252
music lover,3242,6.720399852028417,253
those who,3234,6.722870514186987,254
you to,3230,6.724108138107336,255
to find,3221,6.72689840499284,256
love is,3215,6.728762917652319,257
full time,3208,6.730942585337634,258
the future,3189,6.736882887313981,259
its a,3180,6.739709078549816,260
you do,3174,6.741597653237685,261
youtube channel,3168,6.743489801389722,262
a big,3159,6.746334753521953,263
me for,3159,6.746334753521953,264
if youre,3153,6.748235894778978,265
i believe,3134,6.7542801314080725,266
views my,3118,6.759398504706317,267
be happy,3100,6.765188163850802,268
follow my,3100,6.765188163850802,269
better than,3087,6.769390529821879,270
it all,3084,6.770362819640819,271
us at,3079,6.771985406399539,272
obsessed with,3069,6.775238499704303,273
of 2,3064,6.776869023463557,274
the one,3043,6.783746404427068,275
are you,3033,6.787038046635458,276
mom of,3028,6.7886879397666995,277
make a,3028,6.7886879397666995,278
animal lover,3027,6.78901824530232,279
dm me,3023,6.790340559544581,280
proud to,3022,6.790671411491354,281
dont like,2988,6.801986008071331,282
as well,2974,6.806682427303938,283
can do,2972,6.807355148486389,284
are mine,2966,6.809376031626162,285
who is,2963,6.810388006750474,286
waiting for,2961,6.811063226222448,287
with you,2960,6.811401007005933,288
so i,2954,6.813430091232714,289
a better,2933,6.820564485346588,290
the end,2927,6.822612267632153,291
and you,2916,6.82637746119549,292
its not,2913,6.827406797364604,293
living life,2903,6.8308455902994085,294
i need,2902,6.8311901208799055,295
twitter page,2892,6.834641971045383,296
graphic designer,2887,6.836372374661104,297
based in,2886,6.836718814990222,298
we have,2884,6.8374120559191995,299
life to,2880,6.838799981194048,300
way to,2861,6.845419061273929,301
a man,2838,6.853490696604051,302
every day,2833,6.855254054493522,303
games and,2830,6.856313563686755,304
writer for,2826,6.8577279910795665,305
tweet about,2818,6.8605628618654135,306
you love,2811,6.863049983417507,307
try to,2787,6.871624526842091,308
of 3,2770,6.877742955142654,309
creator of,2763,6.880273229400622,310
god first,2753,6.883899049181432,311
my best,2747,6.886080868228765,312
me a,2730,6.892288666145033,313
my favorite,2714,6.898166713929224,314
that you,2710,6.899641640450293,315
music is,2709,6.900010712238943,316
dont have,2704,6.901858117161184,317
the truth,2697,6.904450231184309,318
ceo of,2685,6.908909547381074,319
the people,2678,6.911520028072921,320
the love,2675,6.912640894993932,321
of our,2673,6.91338883818512,322
us for,2666,6.916011053585385,323
us on,2659,6.918640163081019,324
add me,2658,6.919016315050849,325
my mind,2655,6.920145620647999,326
know what,2653,6.920899200186299,327
who i,2649,6.922408065051969,328
also a,2646,6.923541209649138,329
supporter of,2645,6.923919210031639,330
follower of,2644,6.924297353352462,331
born in,2639,6.926190217820714,332
fan and,2638,6.926569221046779,333
latest news,2631,6.929226273283746,334
host of,2618,6.934179607854194,335
used to,2617,6.934561651793893,336
love of,2612,6.936474063927717,337
kind of,2610,6.9372400540073,338
live life,2604,6.939541550995579,339
of two,2604,6.939541550995579,340
to your,2603,6.939925649329473,341
like the,2603,6.939925649329473,342
on youtube,2600,6.941078830314465,343
i hate,2596,6.9426184765000585,344
not to,2594,6.943389189447649,345
to say,2592,6.9441604968518735,346
do what,2589,6.945318574572501,347
by day,2589,6.945318574572501,348
go to,2578,6.949576370824906,349
wife mother,2574,6.951129166167967,350
tweets in,2572,6.951906468966529,351
thank you,2571,6.95229534705815,352
a great,2569,6.9530735572141555,353
the right,2568,6.953462889514187,354
student at,2568,6.953462889514187,355
part time,2554,6.958929517731554,356
i follow,2553,6.959321137082555,357
let me,2552,6.959712909859358,358
but not,2544,6.9628526298640265,359
human rights,2543,6.9632457889019195,360
working on,2540,6.964426194311456,361
time to,2530,6.9683709726024725,362
home of,2528,6.969161799057291,363
to love,2510,6.976307522198209,364
the day,2502,6.979499863297183,365
family and,2501,6.9798996234464195,366
bit of,2500,6.980299543467747,367
you and,2488,6.985111100464969,368
the good,2455,6.998463514095418,369
me if,2443,7.003363483066298,370
on your,2438,7.005412244282822,371
is all,2435,7.006643518807349,372
die hard,2433,7.0074652115405165,373
sometimes i,2432,7.007876311237982,374
dont be,2426,7.010346464820043,375
my youtube,2422,7.0119966302110015,376
writer and,2417,7.014063173620555,377
for more,2417,7.014063173620555,378
got a,2406,7.018624657789415,379
the new,2405,7.019040371784177,380
a bit,2401,7.020704958102786,381
find me,2398,7.021955218736579,382
the university,2398,7.021955218736579,383
as i,2397,7.022372319889654,384
of it,2395,7.023207044479023,385
to keep,2389,7.025715406998229,386
you like,2387,7.026552927985209,387
always be,2384,7.027810526138799,388
to follow,2383,7.028230077225297,389
the sun,2379,7.029910044021081,390
me in,2376,7.031171873841504,391
and music,2375,7.031592837855297,392
make me,2371,7.033278468258634,393
source for,2370,7.033700320194862,394
work in,2364,7.03623517579805,395
make the,2354,7.040474266503817,396
dont follow,2347,7.043452358473015,397
award winning,2331,7.050292915288281,398
your heart,2328,7.051580745472711,399
is good,2320,7.055023089663683,400
the real,2318,7.055885530424342,401
its all,2318,7.055885530424342,402
and not,2308,7.060208926696049,403
listen to,2307,7.060642296150285,404
girl who,2306,7.061075853495034,405
the internet,2300,7.063681152406798,406
addicted to,2299,7.064116029560857,407
star wars,2299,7.064116029560857,408
breaking news,2299,7.064116029560857,409
and proud,2292,7.067165476489409,410
we can,2291,7.067601871870544,411
am not,2291,7.067601871870544,412
but you,2287,7.069349360301258,413
love for,2280,7.072414832375553,414
sports and,2278,7.0732924103169115,415
free to,2277,7.073731488260299,416
i get,2276,7.074170759077817,417
i enjoy,2268,7.077691889476396,418
the lord,2268,7.077691889476396,419
out now,2267,7.07813290381651,420
lots of,2262,7.080340897647973,421
no matter,2257,7.0825537775065035,422
at all,2255,7.0834403023872605,423
with an,2252,7.084771565064457,424
love me,2229,7.0950372209381705,425
one direction,2227,7.095934887066671,426
has a,2215,7.101337871844803,427
best friend,2214,7.101789441055456,428
was a,2213,7.102241214272989,429
food and,2212,7.102693191681814,430
philippians 413,2207,7.104956148067302,431
i say,2207,7.104956148067302,432
people who,2203,7.106770207521696,433
me at,2201,7.107678472797577,434
will never,2195,7.110408228814767,435
tweet us,2188,7.113602390782167,436
just trying,2188,7.113602390782167,437
being a,2184,7.115432217459243,438
talk about,2174,7.120021486642885,439
most of,2170,7.121863107789534,440
passion for,2164,7.124631914357667,441
you think,2163,7.12509412837098,442
to go,2158,7.127408408505959,443
my love,2156,7.128335622295151,444
of me,2155,7.128799551786191,445
because i,2153,7.129728056959676,446
rest in,2152,7.1301926330423635,447
pop culture,2150,7.13112243320233,448
about me,2148,7.132053098695284,449
give up,2143,7.134383558850462,450
the uk,2142,7.134850303316345,451
need help,2141,7.135317265734356,452
you the,2141,7.135317265734356,453
hip hop,2132,7.139529769038304,454
and be,2131,7.139998922225422,455
in that,2130,7.140468295620568,456
the greatest,2126,7.142347995422146,457
child of,2121,7.1447025997593565,458
the heart,2120,7.1451741866579805,459
the first,2117,7.146590283189173,460
i work,2116,7.147062761345849,461
to all,2113,7.148481536707982,462
born and,2109,7.150376373845265,463
from a,2109,7.150376373845265,464
is in,2103,7.153225378621339,465
is your,2097,7.156082523422119,466
be kind,2096,7.156559508883106,467
head of,2095,7.157036721967801,468
a beautiful,2094,7.157514162893556,469
follow this,2093,7.157991831878039,470
in all,2093,7.157991831878039,471
a proud,2090,7.159426209365182,472
girl with,2087,7.160862647246838,473
im in,2084,7.162301151450781,474
me im,2077,7.165665730447927,475
a fan,2075,7.16662912165924,476
know me,2071,7.168558692928455,477
love music,2068,7.170008318695719,478
this world,2068,7.170008318695719,479
work hard,2067,7.170491994642271,480
have the,2067,7.170491994642271,481
not necessarily,2064,7.171944427722585,482
a life,2063,7.172429041252787,483
on facebook,2060,7.1738842925404125,484
help you,2055,7.176314427393704,485
will always,2054,7.176801163835536,486
they are,2054,7.176801163835536,487
the worlds,2053,7.177288137305105,488
get the,2052,7.177775348033379,489
to play,2051,7.1782627962516585,490
make you,2046,7.180703607812467,491
the life,2043,7.182170959506417,492
does not,2041,7.183150391514194,493
big fan,2039,7.184130783749584,494
dont let,2033,7.187077740695692,495
manchester united,2031,7.188061992743654,496
as the,2029,7.189047214498224,497
what it,2028,7.189540189612965,498
what is,2027,7.190033407872039,499
im here,2022,7.192503154743622,500
loves to,2018,7.194483353410485,501
all that,2016,7.19547492513278,502
world is,2004,7.201445092119283,503
have no,2001,7.202943219740305,504
i really,2001,7.202943219740305,505
am i,2001,7.202943219740305,506
like you,2000,7.2034430947819565,507
world of,1996,7.20544509745263,508
dont care,1994,7.206447603802255,509
you get,1990,7.208455636605501,510
my friends,1989,7.208958275470066,511
coming soon,1989,7.208958275470066,512
to learn,1988,7.20946116710752,513
am an,1985,7.210971361202748,514
the moon,1981,7.212988507625488,515
like me,1979,7.213998608721473,516
la vida,1972,7.217542019161458,517
if u,1971,7.218049247171319,518
my world,1969,7.219064475684913,519
if it,1968,7.21957247671184,520
official account,1966,7.220589253616927,521
i would,1965,7.221098030020677,522
into the,1963,7.222116360047578,523
change the,1961,7.2231357281276924,524
of you,1958,7.224666731233583,525
keep it,1956,7.2256887037292765,526
to meet,1956,7.2256887037292765,527
talk to,1956,7.2256887037292765,528
the dream,1954,7.226711721721311,529
where i,1951,7.228248213700928,530
a guy,1951,7.228248213700928,531
love god,1950,7.228760902766246,532
have been,1949,7.229273854816478,533
page of,1943,7.2323571049465984,534
link below,1941,7.233386971155029,535
is no,1940,7.233902302266665,536
jesus christ,1939,7.234417899081387,537
president of,1936,7.235966286487517,538
makes me,1931,7.238552271895524,539
about my,1922,7.243223964793801,540
wife mom,1920,7.244265089302211,541
through the,1912,7.248440460712692,542
social justice,1911,7.2489636100837656,543
up and,1909,7.250010730598291,544
of jesus,1908,7.250534702315807,545
be your,1907,7.25105894872362,546
in our,1906,7.251583470109892,547
i hope,1905,7.252108266763238,548
your dreams,1903,7.25315868702789,549
wife and,1903,7.25315868702789,550
ill be,1901,7.25421021183561,551
the rest,1897,7.256316584389024,552
god family,1893,7.258427403114716,553
just an,1892,7.258955804712215,554
twitter of,1889,7.26054268682253,555
a dream,1888,7.261072207618593,556
not my,1887,7.261602008955489,557
who you,1886,7.262132091130636,558
rest easy,1885,7.262662454441927,559
icon by,1882,7.264255234178714,560
back to,1881,7.264786725023009,561
heart of,1880,7.265318498500044,562
live for,1877,7.26691551773753,563
i aint,1874,7.268515091525671,564
is love,1871,7.2701172280499495,565
wanna be,1867,7.272257410782316,566
help tweet,1867,7.272257410782316,567
husband and,1860,7.276013787616792,568
than you,1858,7.277089634950255,569
i could,1855,7.278705579282503,570
is for,1855,7.278705579282503,571
my soul,1854,7.279244808198238,572
over the,1853,7.279784328038679,573
not be,1850,7.2814046362516684,574
as you,1849,7.281945322936914,575
to take,1845,7.284110997849411,576
student of,1844,7.284653150207499,577
all around,1840,7.286824703721008,578
about it,1838,7.2879122514084065,579
my way,1837,7.2884564691089135,580
life in,1836,7.289000983143603,581
a few,1833,7.290636306484334,582
job tweets,1833,7.290636306484334,583
will not,1831,7.291728009649528,584
have fun,1829,7.292820905933173,585
the year,1827,7.2939149979460325,586
specializing in,1827,7.2939149979460325,587
we do,1826,7.294462493169125,588
at careerarc,1826,7.294462493169125,589
for geotargeted,1826,7.294462493169125,590
and make,1824,7.295558383689762,591
i see,1823,7.296106779645376,592
much more,1820,7.297753774253198,593
news from,1817,7.299403485927868,594
dog lover,1816,7.2999539951628005,595
views expressed,1815,7.300504807625088,596
good vibes,1814,7.301055923648957,597
with your,1812,7.302159067721115,598
i draw,1812,7.302159067721115,599
is just,1806,7.305475820347108,600
guy who,1801,7.308248209148083,601
i feel,1799,7.309359320373506,602
lover and,1798,7.309915339292473,603
not an,1798,7.309915339292473,604
a world,1797,7.3104716675404795,605
lo que,1794,7.312142511705297,606
art and,1794,7.312142511705297,607
the fullest,1793,7.312700080718906,608
of music,1791,7.313816152263327,609
by night,1789,7.31493347081532,610
see the,1788,7.31549259859058,611
love all,1787,7.316052039164611,612
business owner,1785,7.3171718601102995,613
the link,1782,7.3188539462932845,614
it was,1781,7.319415271034377,615
the game,1778,7.321101138250189,616
father husband,1776,7.322226630771923,617
politics and,1775,7.322789852414522,618
the next,1774,7.323353391454514,619
that order,1772,7.324481423159012,620
the stars,1766,7.327873173160134,621
rts are,1765,7.328439584956642,622
with all,1764,7.329006317757302,623
followed me,1764,7.329006317757302,624
life i,1761,7.330708445827833,625
followed by,1749,7.337546079305437,626
should be,1745,7.339835719687511,627
feel free,1744,7.340408949855114,628
and have,1743,7.340982508804018,629
just another,1738,7.343855248498701,630
he is,1738,7.343855248498701,631
give me,1735,7.345582861943079,632
artist and,1732,7.347313465201658,633
out the,1730,7.3484688668322145,634
but the,1728,7.349625604960038,635
across the,1727,7.35020447617736,636
too many,1725,7.351363224858579,637
i die,1722,7.353103869336363,638
look at,1721,7.353684758112499,639
focus on,1720,7.35426598451654,640
work for,1717,7.356011693426563,641
follow for,1715,7.357177194723999,642
up with,1711,7.359512280431845,643
me the,1709,7.360681871208448,644
there are,1709,7.360681871208448,645
my wife,1708,7.361267179975524,646
we will,1707,7.361852831529598,647
a real,1705,7.363025164606421,648
my passion,1705,7.363025164606421,649
get it,1704,7.363611846934778,650
tv shows,1704,7.363611846934778,651
people and,1701,7.365373961928177,652
proud of,1700,7.365962024279732,653
are all,1697,7.367728289089812,654
living the,1696,7.36831773797219,655
mental health,1695,7.368907534509488,656
known as,1694,7.3694976791120395,657
has been,1690,7.371861746406919,658
things i,1689,7.372453637516239,659
video game,1689,7.372453637516239,660
college student,1688,7.373045879168137,661
expressed are,1684,7.375418359521767,662
husband to,1684,7.375418359521767,663
a very,1681,7.377201420915423,664
the top,1675,7.380777110064872,665
a small,1674,7.381374303274618,666
on ig,1666,7.386164731597251,667
united states,1665,7.386765151909494,668
need a,1665,7.386765151909494,669
cofounder of,1664,7.387365932942885,670
not endorsement,1662,7.388568578908646,671
all your,1656,7.392185219378834,672
up in,1656,7.392185219378834,673
the universe,1655,7.392789266512875,674
like my,1654,7.393393678740402,675
like it,1654,7.393393678740402,676
you never,1653,7.393998456503015,677
digital marketing,1651,7.39520911040391,678
all you,1650,7.395814987429413,679
page for,1648,7.397027843854622,680
things that,1647,7.397634824146398,681
a bad,1645,7.398849891124566,682
to share,1644,7.399457978707914,683
in peace,1640,7.401894033505795,684
i only,1638,7.4031142899110245,685
your favorite,1638,7.4031142899110245,686
to become,1636,7.404336037161347,687
ask me,1635,7.404947470992685,688
i wanna,1630,7.4080102605232305,689
and we,1627,7.409852447105001,690
give a,1627,7.409852447105001,691
who likes,1626,7.410467264216283,692
may be,1625,7.411082459560201,693
my twitter,1625,7.411082459560201,694
it to,1625,7.411082459560201,695
join us,1623,7.412313986809448,696
my views,1622,7.41293031964868,697
to give,1620,7.414164126097609,698
up for,1619,7.414781600646403,699
the great,1616,7.416636315242998,700
we love,1615,7.417255318667282,701
makes you,1614,7.417874705494144,702
books and,1613,7.41849447619883,703
believer in,1612,7.419114631257465,704
player for,1612,7.419114631257465,705
be an,1611,7.419735171147065,706
to stay,1605,7.4234665187599225,707
you see,1605,7.4234665187599225,708
ready to,1602,7.425337426695735,709
and everything,1599,7.4272118414900845,710
you a,1599,7.4272118414900845,711
was born,1599,7.4272118414900845,712
the making,1598,7.427837427997819,713
ive been,1597,7.428463406109026,714
wants to,1595,7.429716539105094,715
just want,1591,7.432227525986252,716
and raised,1591,7.432227525986252,717
you make,1589,7.433485387787322,718
account is,1589,7.433485387787322,719
tell me,1587,7.434744833797629,720
find the,1582,7.43790040599644,721
retweets are,1577,7.441065967361,722
family friends,1576,7.441700283906214,723
raised in,1576,7.441700283906214,724
news about,1575,7.442335003064305,725
right now,1575,7.442335003064305,726
committed to,1575,7.442335003064305,727
love life,1572,7.444241581334887,728
of an,1571,7.4448779160684175,729
and social,1570,7.445514655981685,730
enough to,1568,7.446789353413686,731
mom to,1568,7.446789353413686,732
at heart,1567,7.447427311968018,733
and an,1567,7.447427311968018,734
i never,1566,7.4480656777732905,735
dont want,1562,7.450623223924407,736
writer of,1562,7.450623223924407,737
for our,1560,7.451904454080456,738
take a,1560,7.451904454080456,739
god and,1558,7.453187327893345,740
to create,1557,7.45382938249004,741
queen of,1554,7.455758023396446,742
a passion,1548,7.459626500174367,743
on this,1548,7.459626500174367,744
do the,1547,7.460272703750973,745
a day,1544,7.462213823739317,746
to change,1544,7.462213823739317,747
where you,1543,7.462861701960878,748
and only,1543,7.462861701960878,749
subscribe to,1542,7.463510000200764,750
friends and,1542,7.463510000200764,751
dont need,1539,7.465457420485159,752
your mind,1536,7.467408640616421,753
of this,1535,7.468059894302741,754
master of,1534,7.468711572396837,755
not your,1533,7.469363675452224,756
husband dad,1532,7.470016204023502,757
tweets by,1528,7.472630584597573,758
let the,1527,7.473285249105406,759
never be,1527,7.473285249105406,760
born to,1524,7.475251818077448,761
human being,1524,7.475251818077448,762
is always,1523,7.475908201428877,763
get to,1522,7.476565015902407,764
justin bieber,1521,7.477222262064746,765
would be,1520,7.477879940483716,766
advocate for,1517,7.479855574975507,767
what im,1517,7.479855574975507,768
god bless,1515,7.4811748363805695,769
own and,1515,7.4811748363805695,770
a person,1514,7.481835120326645,771
to travel,1513,7.482495840535683,772
i guess,1512,7.483156997584561,773
health and,1511,7.483818592051299,774
we all,1511,7.483818592051299,775
a huge,1507,7.486469355697543,776
youre not,1507,7.486469355697543,777
and ill,1507,7.486469355697543,778
you were,1506,7.4871331459642,779
hard to,1505,7.487797377141063,780
well as,1505,7.487797377141063,781
years of,1505,7.487797377141063,782
of things,1504,7.488462049814253,783
dont take,1502,7.489792721999959,784
school of,1498,7.492459390246874,785
dm for,1498,7.492459390246874,786
get a,1492,7.496472773560333,787
my country,1490,7.497814155384534,788
affiliated with,1488,7.499157338931002,789
with no,1482,7.503197748468007,790
life with,1481,7.50387274005624,791
who are,1479,7.505224091613239,792
be my,1479,7.505224091613239,793
and do,1475,7.507932285550119,794
how you,1474,7.508610481574757,795
its the,1472,7.509968255035218,796
to talk,1471,7.510647833722602,797
to die,1469,7.512008378150162,798
son of,1469,7.512008378150162,799
just me,1466,7.514052671877442,800
stay humble,1466,7.514052671877442,801
just here,1466,7.514052671877442,802
than a,1459,7.5188390058012535,803
los angeles,1458,7.519524641755435,804
a simple,1456,7.520897325567407,805
state of,1455,7.521584374718446,806
see you,1455,7.521584374718446,807
of love,1455,7.521584374718446,808
oh and,1454,7.522271896230574,809
the power,1453,7.522959890753756,810
to our,1452,7.5236483589392975,811
us to,1452,7.5236483589392975,812
just like,1451,7.524337301439851,813
on itunes,1451,7.524337301439851,814
you in,1449,7.5257166120033565,815
than i,1448,7.526406981378377,816
all day,1448,7.526406981378377,817
with it,1447,7.527097827692555,818
located in,1446,7.527789151605329,819
football and,1445,7.528480953777506,820
on me,1443,7.529865995550168,821
the last,1442,7.530559236479144,822
the sky,1440,7.531947161753992,823
leader of,1437,7.534032668245014,824
when im,1430,7.538915831070086,825
things in,1429,7.539615376394171,826
my dog,1424,7.5431204623521175,827
side of,1423,7.5438229562341865,828
must be,1423,7.5438229562341865,829
but a,1422,7.544525943960853,830
lost in,1421,7.545229426226938,831
focused on,1421,7.545229426226938,832
she is,1414,7.550167707867521,833
king of,1414,7.550167707867521,834
rts not,1414,7.550167707867521,835
i go,1414,7.550167707867521,836
to work,1413,7.550875171639511,837
tweets about,1413,7.550875171639511,838
everything is,1413,7.550875171639511,839
your average,1412,7.551583136270851,840
the light,1411,7.552291602471225,841
of christ,1409,7.553710042425359,842
what we,1408,7.554420017606051,843
by a,1407,7.55513049720965,844
just your,1404,7.5572649697382825,845
